2,oil,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,hamburger meat,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,onions,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pork,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,pip fruit,yogurt,sliced cheese,frozen vegetables,domestic eggs,pickled vegetables,specialty vegetables,female sanitary products,napkins,,,,,,,,,,,,,,,,,,,,,,,
7,pork,beef,root vegetables,curd,sliced cheese,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,
2,citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,frankfurter,other vegetables,yogurt,beverages,hard cheese,rolls/buns,canned fish,soda,canned beer,brandy,shopping bags,,,,,,,,,,,,,,,,,,,,,
4,frankfurter,ham,pip fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,root vegetables,herbs,other vegetables,yogurt,brandy,salty snack,waffles,skin care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
2,dish cleaner,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,yogurt,organic products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,sausage,pip fruit,other vegetables,yogurt,mustard,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
2,sauces,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,brown bread,pastry,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,citrus fruit,tropical fruit,whole milk,butter milk,beverages,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
4,cream cheese,ice cream,white bread,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,beverages,soft cheese,rolls/buns,sugar,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
6,curd,whipped/sour cream,pudding powder,candy,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ice cream,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,hard cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,detergent,decalcifier,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,bottled water,soda,bottled beer,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pip fruit,other vegetables,whipped/sour cream,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,other vegetables,dessert,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,chicken,pip fruit,UHT-milk,bottled water,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
2,beverages,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ice cream,frozen dessert,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,butter,sliced cheese,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,beverages,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,frankfurter,tropical fruit,dessert,rolls/buns,brown bread,seasonal products,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
1,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,sausage,citrus fruit,pip fruit,whole milk,curd,domestic eggs,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
5,chicken,other vegetables,whole milk,cream cheese,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,yogurt,bottled beer,liquor (appetizer),chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,whole milk,yogurt,oil,bottled water,bottled beer,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,yogurt,hard cheese,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,citrus fruit,whole milk,butter milk,yogurt,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,citrus fruit,flour,pasta,margarine,sugar,baking powder,soda,,,,,,,,,,,,,,,,,,,,,,,,,
7,pork,other vegetables,whole milk,canned fish,coffee,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,
1,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UHT-milk,hygiene articles,cling film/bags,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,beef,whole milk,frozen vegetables,sweet spreads,candy,dish cleaner,dental care,photo/film,,,,,,,,,,,,,,,,,,,,,,,,
1,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,frankfurter,citrus fruit,tropical fruit,other vegetables,whole milk,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
4,yogurt,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,yogurt,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,frankfurter,sausage,other vegetables,brown bread,flour,bottled water,candy,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pork,herbs,other vegetables,processed cheese,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,frankfurter,whole milk,yogurt,processed cheese,ice cream,frozen dessert,rolls/buns,white bread,brown bread,sugar,coffee,bottled water,soda,bottled beer,candy,,,,,,,,,,,,,,,,,
2,chocolate,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,citrus fruit,tropical fruit,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,specialty fat,sugar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,spread cheese,rolls/buns,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,beverages,bottled water,cake bar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,beef,citrus fruit,root vegetables,whole milk,rolls/buns,pastry,coffee,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,
9,meat,beef,root vegetables,butter,flour,fruit/vegetable juice,whisky,white wine,napkins,,,,,,,,,,,,,,,,,,,,,,,
4,beef,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pip fruit,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,hamburger meat,yogurt,rolls/buns,artif. sweetener,sauces,dish cleaner,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pork,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pork,beverages,flour,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,tropical fruit,berries,root vegetables,whole milk,yogurt,cream cheese,rolls/buns,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,cat food,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,frankfurter,meat,berries,root vegetables,butter,whipped/sour cream,frozen vegetables,domestic eggs,rolls/buns,oil,specialty fat,spices,baking powder,bottled beer,waffles,napkins,,,,,,,,,,,,,,,,
2,beverages,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pip fruit,rolls/buns,sugar,sauces,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pip fruit,root vegetables,other vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,frankfurter,sausage,meat,pip fruit,yogurt,rolls/buns,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,pip fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,beef,root vegetables,other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,domestic eggs,dish cleaner,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,oil,margarine,bottled water,red/blush wine,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,meat,tropical fruit,pip fruit,other vegetables,butter,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
3,processed cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,pork,spread cheese,frozen vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,citrus fruit,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pastry,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pork,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,berries,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,yogurt,whipped/sour cream,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ham,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,packaged fruit/vegetables,processed cheese,frozen vegetables,bottled water,fruit/vegetable juice,snack products,candy,,,,,,,,,,,,,,,,,,,,,,,,,
1,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,butter milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,sausage,pork,berries,other vegetables,whole milk,rolls/buns,brown bread,roll products,margarine,sweet spreads,softener,,,,,,,,,,,,,,,,,,,,,
7,white bread,flour,oil,sugar,coffee,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,soda,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,frankfurter,rolls/buns,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,frankfurter,rolls/buns,salt,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,frankfurter,butter,rolls/buns,semi-finished bread,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,brown bread,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UHT-milk,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pip fruit,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,hamburger meat,root vegetables,other vegetables,whole milk,rolls/buns,zwieback,margarine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
6,beef,root vegetables,herbs,curd,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,hamburger meat,citrus fruit,other vegetables,whole milk,curd,yogurt,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
2,pasta,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,butter,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sliced cheese,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,rolls/buns,fruit/vegetable juice,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,pork,beef,whole milk,condensed milk,domestic eggs,fruit/vegetable juice,sparkling wine,salty snack,waffles,,,,,,,,,,,,,,,,,,,,,,,
6,other vegetables,UHT-milk,rolls/buns,pastry,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
2,domestic eggs,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ham,beef,citrus fruit,tropical fruit,cream cheese,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
2,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,onions,whole milk,butter,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pip fruit,whole milk,curd,whipped/sour cream,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,hamburger meat,tropical fruit,cream cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,hamburger meat,root vegetables,other vegetables,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,citrus fruit,tropical fruit,pip fruit,pastry,coffee,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,yogurt,frozen potato products,brown bread,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,citrus fruit,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,snack products,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,ham,chicken,turkey,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,pork,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,frozen meals,frozen fish,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,sausage,citrus fruit,other vegetables,yogurt,hard cheese,pastry,canned vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,
2,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,herbs,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,frankfurter,meat,hamburger meat,citrus fruit,whole milk,cream cheese,domestic eggs,pastry,dishes,,,,,,,,,,,,,,,,,,,,,,,
3,domestic eggs,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,citrus fruit,tropical fruit,other vegetables,whole milk,yogurt,specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
9,pip fruit,root vegetables,butter milk,frozen vegetables,rolls/buns,misc. beverages,fruit/vegetable juice,newspapers,potted plants,,,,,,,,,,,,,,,,,,,,,,,
8,onions,yogurt,flour,sugar,bottled water,fruit/vegetable juice,red/blush wine,hair spray,,,,,,,,,,,,,,,,,,,,,,,,
3,frankfurter,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,frankfurter,root vegetables,onions,condensed milk,mayonnaise,frozen vegetables,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,soda,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,beef,herbs,other vegetables,whole milk,dessert,yogurt,whipped/sour cream,mayonnaise,domestic eggs,brown bread,sweet spreads,cat food,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,
2,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tropical fruit,cat food,bottled water,soda,bottled beer,white wine,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,yogurt,pastry,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,herbs,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,tea,bottled beer,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,meat,curd,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,frankfurter,pip fruit,other vegetables,whole milk,butter,yogurt,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
5,citrus fruit,whole milk,yogurt,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,canned beer,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,chicken,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,beef,yogurt,spread cheese,margarine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whipped/sour cream,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,pip fruit,root vegetables,whole milk,whipped/sour cream,processed cheese,white bread,flour,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,,
6,frankfurter,whole milk,rolls/buns,pastry,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,pip fruit,yogurt,bottled water,canned beer,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
6,citrus fruit,tropical fruit,whipped/sour cream,rolls/buns,candy,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,root vegetables,onions,other vegetables,whole milk,whipped/sour cream,specialty cheese,frozen meals,rolls/buns,white bread,pastry,canned vegetables,sweet spreads,,,,,,,,,,,,,,,,,,,,
4,sausage,whipped/sour cream,white bread,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,liver loaf,ham,pip fruit,root vegetables,other vegetables,whole milk,curd,dessert,butter milk,yogurt,mayonnaise,white bread,pastry,rice,sugar,pet care,coffee,soda,fruit/vegetable juice,salty snack,long life bakery product,napkins,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,root vegetables,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,other vegetables,cream cheese,white bread,jam,coffee,bottled water,soda,fruit/vegetable juice,canned beer,red/blush wine,cling film/bags,,,,,,,,,,,,,,,,,,,,,
10,tropical fruit,whole milk,spread cheese,cat food,coffee,bottled water,soda,misc. beverages,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,
3,butter,oil,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,pip fruit,hard cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,brown bread,chocolate,house keeping products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,other vegetables,whole milk,whipped/sour cream,specialty cheese,white bread,cat food,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
6,whole milk,yogurt,pastry,soda,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
1,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whipped/sour cream,sliced cheese,frozen dessert,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,yogurt,frozen fish,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,butter milk,tea,fruit/vegetable juice,bottled beer,red/blush wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
4,yogurt,whipped/sour cream,hard cheese,ketchup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,other vegetables,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,yogurt,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,citrus fruit,whole milk,butter,yogurt,zwieback,jam,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
2,condensed milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,root vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,other vegetables,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,citrus fruit,rolls/buns,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frankfurter,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ham,pip fruit,other vegetables,cream cheese,pastry,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
4,root vegetables,yogurt,beverages,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,sausage,beef,hamburger meat,yogurt,soft cheese,cream cheese,domestic eggs,rolls/buns,pastry,instant coffee,,,,,,,,,,,,,,,,,,,,,,
5,frankfurter,pip fruit,frozen vegetables,fruit/vegetable juice,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,meat,citrus fruit,whole milk,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ham,root vegetables,butter,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sugar,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,chicken,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UHT-milk,domestic eggs,sugar,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,beef,yogurt,rolls/buns,cat food,napkins,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
8,ham,domestic eggs,brown bread,bottled water,chocolate marshmallow,seasonal products,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
4,rolls/buns,zwieback,chocolate marshmallow,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,citrus fruit,yogurt,pastry,salt,margarine,specialty fat,cat food,specialty bar,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,
9,citrus fruit,tropical fruit,whole milk,yogurt,rolls/buns,pastry,semi-finished bread,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,
2,cat food,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,hard cheese,honey,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,frankfurter,other vegetables,whole milk,yogurt,cream cheese,rolls/buns,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,yogurt,spread cheese,rolls/buns,soda,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
14,frankfurter,sausage,chicken,other vegetables,frozen meals,salt,sugar,soups,coffee,chewing gum,male cosmetics,hygiene articles,napkins,light bulbs,,,,,,,,,,,,,,,,,,
3,rolls/buns,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,whole milk,beverages,bottled water,soda,cake bar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
5,meat,beef,onions,white wine,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,curd,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,beverages,white bread,pastry,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,frankfurter,whole milk,UHT-milk,hard cheese,mayonnaise,rolls/buns,brown bread,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,
12,sausage,pork,beef,root vegetables,butter,yogurt,spread cheese,rolls/buns,brown bread,pastry,oil,canned fish,,,,,,,,,,,,,,,,,,,,
7,sausage,pip fruit,whole milk,rolls/buns,soda,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
2,meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,sausage,tropical fruit,pip fruit,rolls/buns,pastry,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
