4,whole milk,butter,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,onions,pastry,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,other vegetables,curd,whipped/sour cream,UHT-milk,sugar,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,canned beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,root vegetables,other vegetables,frozen vegetables,frozen fish,rolls/buns,dog food,popcorn,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
1,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,other vegetables,whole milk,dessert,sliced cheese,hard cheese,cream cheese,pastry,margarine,sugar,ready soups,bottled water,soda,salty snack,newspapers,shopping bags,,,,,,,,,,,,,,,,,
5,tropical fruit,pip fruit,yogurt,canned vegetables,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,frankfurter,yogurt,frozen fish,ice cream,frozen potato products,pastry,margarine,canned fish,soda,bottled beer,salty snack,nut snack,long life bakery product,specialty bar,candy,,,,,,,,,,,,,,,,,
3,pastry,oil,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,citrus fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,meat,chicken,pork,pip fruit,other vegetables,whole milk,butter milk,frozen vegetables,rolls/buns,rice,sugar,coffee,photo/film,,,,,,,,,,,,,,,,,,,
7,ice cream,sugar,coffee,bottled water,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,dessert,yogurt,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,roll products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,tropical fruit,other vegetables,whole milk,butter,yogurt,soft cheese,domestic eggs,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,
6,other vegetables,whole milk,yogurt,sliced cheese,cereals,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,zwieback,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,sugar,bottled water,soda,fruit/vegetable juice,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,
3,chicken,root vegetables,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,chicken,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,meat,chicken,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,cream cheese,roll products,oil,margarine,artif. sweetener,detergent,shopping bags,,,,,,,,,,,,,,,,,,
2,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,rolls/buns,white bread,margarine,cocoa drinks,flower (seeds),,,,,,,,,,,,,,,,,,,,,
1,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ham,other vegetables,curd,whipped/sour cream,soft cheese,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
6,sausage,other vegetables,rolls/buns,oil,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,
4,specialty cheese,baking powder,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,sausage,other vegetables,butter,whipped/sour cream,cream,roll products,oil,white wine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
2,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,sausage,meat,rolls/buns,soda,fruit/vegetable juice,male cosmetics,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
3,ice cream,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,chicken,other vegetables,rolls/buns,margarine,soda,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,,
1,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,root vegetables,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,sausage,meat,chicken,pork,other vegetables,sliced cheese,brown bread,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
2,chicken,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ham,pork,citrus fruit,tropical fruit,root vegetables,other vegetables,yogurt,frozen fish,fruit/vegetable juice,long life bakery product,female sanitary products,,,,,,,,,,,,,,,,,,,,,
14,tropical fruit,butter milk,UHT-milk,condensed milk,brown bread,sugar,coffee,bottled water,soda,fruit/vegetable juice,syrup,bottled beer,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,sausage,ham,pork,beef,hamburger meat,tropical fruit,pip fruit,berries,other vegetables,curd,dessert,yogurt,sliced cheese,spread cheese,semi-finished bread,canned vegetables,bottled water,misc. beverages,syrup,waffles,chocolate,seasonal products,,,,,,,,,,
3,berries,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,frankfurter,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,bottled water,soda,bottled beer,waffles,chocolate,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pastry,chocolate,specialty bar,candy,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,citrus fruit,tropical fruit,pip fruit,root vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,chicken,root vegetables,other vegetables,whole milk,butter,yogurt,specialty cheese,domestic eggs,pastry,rice,canned fish,misc. beverages,detergent,house keeping products,,,,,,,,,,,,,,,,,,
10,sausage,chicken,other vegetables,whole milk,yogurt,rolls/buns,soda,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,
1,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UHT-milk,pastry,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,turkey,tropical fruit,grapes,other vegetables,whole milk,curd,yogurt,processed cheese,dog food,potted plants,,,,,,,,,,,,,,,,,,,,,,
3,white wine,red/blush wine,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,other vegetables,whole milk,cream cheese,frozen meals,rolls/buns,brown bread,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
2,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,organic products,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,liver loaf,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,butter milk,hard cheese,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,rolls/buns,pickled vegetables,specialty bar,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,frankfurter,whole milk,pastry,potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,frankfurter,root vegetables,other vegetables,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,zwieback,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frankfurter,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,dessert,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,oil,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,tropical fruit,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,whole milk,curd,cream cheese,cereals,cat food,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
7,ham,pip fruit,root vegetables,other vegetables,yogurt,rolls/buns,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,
3,domestic eggs,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,root vegetables,butter milk,cream cheese,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,chicken,tropical fruit,pip fruit,other vegetables,packaged fruit/vegetables,domestic eggs,rolls/buns,flour,pasta,dog food,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,
7,pork,beef,other vegetables,whole milk,pickled vegetables,long life bakery product,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
5,coffee,soda,fruit/vegetable juice,waffles,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,other vegetables,dessert,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,liver loaf,root vegetables,salty snack,cake bar,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,citrus fruit,root vegetables,whole milk,butter milk,processed cheese,frozen vegetables,mustard,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,,,
5,hamburger meat,root vegetables,whole milk,pastry,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,rolls/buns,fruit/vegetable juice,cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,citrus fruit,pip fruit,ice cream,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,brown bread,salty snack,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,other vegetables,rolls/buns,sauces,soda,white wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ham,butter,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,napkins,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,domestic eggs,zwieback,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,hamburger meat,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,citrus fruit,whole milk,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,beef,other vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sausage,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,sausage,chicken,citrus fruit,pip fruit,yogurt,condensed milk,frozen vegetables,domestic eggs,rolls/buns,pastry,long life bakery product,waffles,newspapers,,,,,,,,,,,,,,,,,,,
4,hamburger meat,pip fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,meat,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,whole milk,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,pork,root vegetables,other vegetables,whole milk,cream cheese,oil,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,,,
5,tropical fruit,yogurt,rolls/buns,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pip fruit,frozen vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,brown bread,oil,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,other vegetables,whipped/sour cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,pork,beef,tropical fruit,other vegetables,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,yogurt,UHT-milk,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UHT-milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,bottled water,soda,misc. beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,citrus fruit,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UHT-milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,domestic eggs,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,chicken,beef,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,domestic eggs,pastry,canned vegetables,pickled vegetables,coffee,soda,canned beer,cookware,,,,,,,,,,,,,,,,,
3,citrus fruit,bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pork,whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,sausage,other vegetables,whole milk,hard cheese,frozen meals,ice cream,brown bread,pastry,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,
6,citrus fruit,tropical fruit,pip fruit,rolls/buns,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
4,beef,other vegetables,pasta,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,berries,other vegetables,yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,chicken,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,coffee,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,root vegetables,yogurt,whipped/sour cream,UHT-milk,domestic eggs,rolls/buns,pickled vegetables,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
11,other vegetables,whole milk,yogurt,rolls/buns,pastry,margarine,artif. sweetener,baking powder,soda,candles,newspapers,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,bottled beer,brandy,specialty chocolate,skin care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,bottled beer,brandy,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,hamburger meat,yogurt,margarine,sauces,canned vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8,frankfurter,pip fruit,other vegetables,whole milk,butter,pastry,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
7,root vegetables,other vegetables,butter,hard cheese,margarine,mustard,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,soap,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,whole milk,pastry,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,frankfurter,beef,citrus fruit,tropical fruit,onions,other vegetables,whole milk,yogurt,whipped/sour cream,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
5,frankfurter,yogurt,sliced cheese,mayonnaise,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,sausage,dessert,domestic eggs,rolls/buns,soda,bottled beer,red/blush wine,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,
2,detergent,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,butter,bottled water,liquor,specialty bar,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
3,bottled beer,liquor,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ham,whole milk,curd,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,curd,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,tropical fruit,other vegetables,butter,hard cheese,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,chicken,pip fruit,spices,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,sausage,other vegetables,whole milk,rolls/buns,soups,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
1,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,sausage,ham,pork,hamburger meat,citrus fruit,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,hard cheese,cream cheese,frozen meals,brown bread,,,,,,,,,,,,,,,,,,
2,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,liver loaf,whole milk,curd,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,sausage,frozen fish,semi-finished bread,salty snack,popcorn,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
7,frankfurter,sausage,whole milk,rolls/buns,oil,cocoa drinks,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,
1,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,frankfurter,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,whole milk,butter,domestic eggs,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,root vegetables,herbs,dessert,yogurt,margarine,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,other vegetables,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,pip fruit,root vegetables,packaged fruit/vegetables,whole milk,domestic eggs,flour,salt,,,,,,,,,,,,,,,,,,,,,,,,,
1,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tropical fruit,root vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,yogurt,ice cream,soda,long life bakery product,specialty chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sausage,dessert,UHT-milk,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,yogurt,UHT-milk,frozen vegetables,pastry,potato products,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
1,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,pip fruit,whole milk,condensed milk,canned fish,misc. beverages,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,
3,hamburger meat,brown bread,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,sausage,other vegetables,cream cheese,soda,canned beer,white wine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
11,sausage,ham,tropical fruit,pip fruit,other vegetables,whole milk,curd,dessert,condensed milk,white bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
5,sausage,bottled water,canned beer,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,pip fruit,butter,beverages,sliced cheese,ice cream,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,onions,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ham,whole milk,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ham,other vegetables,whole milk,dessert,yogurt,pasta,oil,canned fish,coffee,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,
3,sausage,ham,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,whole milk,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,cream cheese,white bread,Instant food products,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,dessert,yogurt,frozen vegetables,soda,misc. beverages,white wine,prosecco,long life bakery product,waffles,cleaner,toilet cleaner,dental care,napkins,newspapers,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,frankfurter,whipped/sour cream,condensed milk,frozen vegetables,salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
1,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,curd,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,butter milk,yogurt,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,pork,onions,other vegetables,salty snack,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
1,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,soda,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sausage,whole milk,hard cheese,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,other vegetables,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,pip fruit,root vegetables,other vegetables,whole milk,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tropical fruit,whole milk,butter,cream cheese,domestic eggs,fruit/vegetable juice,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,
1,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,root vegetables,herbs,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sausage,white wine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,citrus fruit,tropical fruit,pip fruit,berries,other vegetables,whipped/sour cream,soft cheese,brown bread,zwieback,soups,specialty vegetables,coffee,newspapers,shopping bags,,,,,,,,,,,,,,,,,,
1,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pastry,margarine,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,pip fruit,whole milk,yogurt,whipped/sour cream,cream cheese,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
1,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,citrus fruit,root vegetables,whole milk,pastry,cat food,soda,cake bar,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
2,curd,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UHT-milk,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,rolls/buns,bottled water,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,whole milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,root vegetables,butter milk,specialty cheese,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,white bread,pastry,roll products,soda,fruit/vegetable juice,long life bakery product,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
5,nuts/prunes,whole milk,hard cheese,processed cheese,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,whole milk,cream cheese,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,soda,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,other vegetables,specialty cheese,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,citrus fruit,grapes,whole milk,dessert,yogurt,brown bread,pastry,soda,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,
6,sausage,root vegetables,other vegetables,butter,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pork,other vegetables,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,other vegetables,frozen meals,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
